person_name_norm,category,film_count,avg_rating
houston rhines,actor,3,4.5
mark rhino smith,actor,5,4.5
sriram reddy polasane,actor,3,4.5
paul popowich,actor,3,4.5
jason david frank,actor,4,4.5
juliano mer-khamis,actor,3,4.5
richard alan reid,actor,3,4.5
kurt carley,actor,3,4.5
reginald james,actor,3,4.5
kristian nairn,actor,3,4.5
john friedmann,actor,3,4.5
scott elrod,actor,4,4.5
reb brown,actor,7,4.5
yuriy chursin,actor,5,4.5
florian simbeck,actor,3,4.5000000000000009
matthias hues,actor,14,4.5071428571428562
timur acar,actor,12,4.5083333333333329
jon briddell,actor,8,4.5124999999999993
richard moll,actor,14,4.5142857142857142
ricco ross,actor,5,4.52
neil breen,actor,9,4.5222222222222221
jerry springer,actor,4,4.5249999999999995
önder açikbas,actor,4,4.5249999999999995
douglas henderson,actor,4,4.525
norbert weisser,actor,12,4.525
michelle o'reilly,actor,4,4.525
jon orsini,actor,4,4.525
aaron groben,actor,4,4.525
boré buika,actor,4,4.525
charlie ruedpokanon,actor,4,4.525
greg sestero,actor,4,4.525
phil austin,actor,4,4.525
will mellor,actor,3,4.5333333333333332
will stanton,actor,3,4.5333333333333332
greg violand,actor,3,4.5333333333333332
eddie ramos,actor,3,4.5333333333333332
rod sweitzer,actor,3,4.5333333333333332
coolio,actor,6,4.5333333333333332
david milchard,actor,3,4.5333333333333332
steven grives,actor,3,4.5333333333333332
john allen nelson,actor,3,4.5333333333333332
pierre edwards,actor,3,4.5333333333333332
graham clarke,actor,6,4.5333333333333332
wayne grace,actor,3,4.5333333333333332
ivan makarevich,actor,3,4.5333333333333332
keith jardine,actor,3,4.5333333333333332
bruce bohne,actor,3,4.5333333333333332
dom hetrakul,actor,3,4.5333333333333332
edoardo costa,actor,3,4.5333333333333332
michael kupisk,actor,3,4.5333333333333332
christopher judge,actor,3,4.5333333333333332
andré sogliuzzo,actor,3,4.5333333333333332
tito ortiz,actor,6,4.5333333333333332
timothy muskatell,actor,3,4.5333333333333332
william demeo,actor,3,4.5333333333333332
michael emery,actor,3,4.5333333333333332
ash t,actor,3,4.5333333333333332
tim fields,actor,3,4.5333333333333332
sam carter,actor,3,4.5333333333333332
joey lawrence,actor,13,4.5384615384615383
twan holliday,actor,5,4.54
nigel barber,actor,5,4.54
greg evigan,actor,5,4.54
emilio linder,actor,5,4.54
michael paré,actor,54,4.5444444444444443
richard grieco,actor,9,4.5444444444444452
david wayman,actor,6,4.55
alan mcrae,actor,4,4.55
tor johnson,actor,6,4.55
chester rushing,actor,8,4.55
billy blanks,actor,8,4.55
yang yang,actor,4,4.5500000000000007
randy couture,actor,15,4.5533333333333337
john aprea,actor,7,4.5571428571428578
danny mora,actor,5,4.56
patrick wright,actor,5,4.56
ilker ayrik,actor,10,4.56
mason mac,actor,3,4.5666666666666664
buck kartalian,actor,3,4.5666666666666664
umar sharif,actor,3,4.5666666666666664
john hensley,actor,3,4.5666666666666664
tadashi yamashita,actor,3,4.5666666666666664
randy sean schulman,actor,3,4.5666666666666664
vincenzo crea,actor,3,4.5666666666666664
drew casson,actor,3,4.5666666666666664
jonny pasvolsky,actor,3,4.5666666666666664
ralf schmitz,actor,3,4.5666666666666664
bertrand-xavier corbi,actor,3,4.5666666666666664
gordon masten,actor,3,4.5666666666666664
taboo,actor,3,4.5666666666666664
mohammad farman ali,actor,3,4.5666666666666664
jeremy king,actor,6,4.5666666666666664
martin schneider,actor,3,4.5666666666666664
ryland alexander,actor,3,4.5666666666666664
colin walker,actor,3,4.5666666666666664
norbert heisterkamp,actor,3,4.5666666666666664
hari dhillon,actor,3,4.5666666666666664
vince murdocco,actor,3,4.5666666666666673
john morrison,actor,3,4.5666666666666673
sid phoenix,actor,3,4.5666666666666673
alan pietruszewski,actor,3,4.5666666666666673
richard tyson,actor,19,4.5736842105263156
rienus krul,actor,4,4.5749999999999993
tim pocock,actor,4,4.575
richard gabai,actor,4,4.575
leo howard,actor,4,4.575
aaron trainor,actor,4,4.575
adam busch,actor,4,4.575
james swanton,actor,4,4.575
johnny messner,actor,27,4.5777777777777775
colin egglesfield,actor,10,4.5799999999999992
alex knight,actor,5,4.58
greg kriek,actor,5,4.58
rocky myers,actor,6,4.583333333333333
memet ali alabora,actor,6,4.583333333333333
david boreanaz,actor,8,4.5875
emre mutlu,actor,3,4.6
rick gianasi,actor,3,4.6
marek vasut,actor,5,4.6
dieter tappert,actor,3,4.6
vyacheslav razbegaev,actor,3,4.6
jacob anderton,actor,3,4.6
paul sedlmeir,actor,3,4.6
andrey ivchenko,actor,3,4.6
justin arnold,actor,4,4.6
james o'shea,actor,3,4.6
thomas q. jones,actor,4,4.6
eric falk,actor,4,4.6
tyler hollinger,actor,3,4.6
steven luke,actor,3,4.6
ricky grover,actor,5,4.6
ryan kruger,actor,3,4.6
holger stockhaus,actor,3,4.6
joey ansah,actor,4,4.6
arte johnson,actor,3,4.6
ted prior,actor,3,4.6
chandu,actor,3,4.6
darren ewing,actor,3,4.6
robert towne,actor,3,4.6
big boi,actor,3,4.6
myk watford,actor,3,4.6
selim bayraktar,actor,4,4.6
sebastian siegel,actor,3,4.6
stephen brown,actor,5,4.6000000000000005
jadon cal,actor,3,4.6000000000000005
matt bellefleur,actor,3,4.6000000000000005
hakan bulut,actor,3,4.6000000000000005
cole heppell,actor,3,4.6000000000000005
kirk barker,actor,3,4.6000000000000005
conrad coates,actor,3,4.6000000000000005
randy wayne,actor,15,4.6000000000000005
christopher backus,actor,9,4.6000000000000005
rick collins,actor,3,4.6000000000000005
ron masak,actor,5,4.6000000000000005
murray langston,actor,3,4.6000000000000005
john f. goff,actor,4,4.6000000000000005
jonathan bennett,actor,15,4.6066666666666674
atanas srebrev,actor,10,4.61
michael bailey smith,actor,8,4.6125
jimi blue ochsenknecht,actor,6,4.6166666666666671
bill oberst jr.,actor,10,4.62
chetan hansraj,actor,5,4.62
bj mezek,actor,5,4.62
egor koreshkov,actor,4,4.625
zayed khan,actor,12,4.625
manu intiraymi,actor,4,4.625
ron melendez,actor,4,4.625
larry linville,actor,4,4.625
lee tockar,actor,11,4.627272727272727
oliver tobias,actor,7,4.6285714285714281
greg travis,actor,7,4.6285714285714281
john close,actor,3,4.6333333333333329
andrew jackson,actor,3,4.6333333333333329
george lloyd,actor,3,4.6333333333333329
edwin jonker,actor,3,4.6333333333333329
vito trigo,actor,3,4.6333333333333329
michael hunter,actor,3,4.6333333333333329
david 'shark' fralick,actor,3,4.6333333333333329
mark lindsay chapman,actor,3,4.6333333333333329
anthony murphy,actor,3,4.6333333333333329
stephen colletti,actor,3,4.6333333333333329
trevor long,actor,3,4.6333333333333329
scott fisher,actor,3,4.6333333333333329
redbad klynstra,actor,3,4.6333333333333329
carlo mestroni,actor,3,4.6333333333333329
j. eddie peck,actor,3,4.6333333333333337
torrance coombs,actor,3,4.6333333333333337
ömer kurt,actor,3,4.6333333333333337
alex fleri,actor,3,4.6333333333333337
daz crawford,actor,3,4.6333333333333337
james doherty,actor,3,4.6333333333333337
craig gellis,actor,3,4.6333333333333337
jesse burch,actor,3,4.6333333333333337
timothy lee depriest,actor,3,4.6333333333333337
jimmy clem,actor,3,4.6333333333333337
jack bailey,actor,3,4.6333333333333337
jacob artist,actor,3,4.6333333333333337
vaibhav raj gupta,actor,3,4.6333333333333337
ryan locke,actor,3,4.6333333333333337
casey kasem,actor,5,4.64
mickey jones,actor,5,4.6400000000000006
spencer list,actor,5,4.6400000000000006
eddie steeples,actor,5,4.6400000000000006
spencer daniels,actor,5,4.6400000000000006
stephen geoffreys,actor,7,4.6428571428571423
sam scarber,actor,4,4.6499999999999995
hoke howell,actor,4,4.65
stuart brennan,actor,4,4.65
lyndon bray,actor,4,4.65
tanuj virwani,actor,4,4.65
jesse dabson,actor,4,4.65
sean cronin,actor,6,4.65
shashawnee hall,actor,4,4.65
germán baudino,actor,4,4.65
sam gittins,actor,6,4.65
cameron daddo,actor,4,4.65
francesco mandelli,actor,6,4.6500000000000012
harry van gorkum,actor,5,4.66
mark adair-rios,actor,5,4.66
larry poindexter,actor,5,4.66
mitch eakins,actor,5,4.66
douglas tait,actor,8,4.6625
patrick muldoon,actor,20,4.6650000000000009
michael adam hamilton,actor,3,4.6666666666666661
martyn ford,actor,6,4.6666666666666661
ray charleson,actor,3,4.6666666666666661
justin kelly,actor,3,4.6666666666666661
kevin nash,actor,3,4.6666666666666661
matt mercer,actor,6,4.6666666666666661
michael aaron milligan,actor,12,4.6666666666666661
bosco hogan,actor,3,4.6666666666666661
jace norman,actor,3,4.6666666666666661
kevin joy,actor,3,4.6666666666666661
robert glaudini,actor,3,4.6666666666666661
stephen quadros,actor,3,4.6666666666666661
darby hinton,actor,3,4.666666666666667
jan luis castellanos,actor,3,4.666666666666667
martin sprock,actor,3,4.666666666666667
laurent olmedo,actor,3,4.666666666666667
norman england,actor,3,4.666666666666667
john hart,actor,3,4.666666666666667
eric hanson,actor,3,4.666666666666667
kiefer o'reilly,actor,9,4.666666666666667
lance kinsey,actor,3,4.666666666666667
john otrin,actor,3,4.666666666666667
mickey hargitay,actor,6,4.666666666666667
richard blackwood,actor,3,4.666666666666667
john bishop,actor,3,4.666666666666667
james maslow,actor,3,4.666666666666667
brett delbuono,actor,3,4.666666666666667
abbes zahmani,actor,3,4.666666666666667
jesse metcalfe,actor,13,4.6692307692307686
jonathan haze,actor,12,4.6749999999999989
chris burns,actor,4,4.675
joaquín reyes,actor,4,4.675
michael krawic,actor,4,4.675
charles shaughnessy,actor,4,4.675
austin scott,actor,4,4.675
matt cohen,actor,4,4.6750000000000007
david scott,actor,4,4.6750000000000007
mike hatton,actor,5,4.68
floyd levine,actor,5,4.68
joey fatone,actor,10,4.6800000000000006
conrad brooks,actor,5,4.6800000000000006
pauly shore,actor,12,4.6916666666666664
ian macnaughton,actor,3,4.6999999999999993
max thayer,actor,4,4.6999999999999993
andrew french,actor,3,4.6999999999999993
babrak akbari,actor,3,4.6999999999999993
michael billington,actor,3,4.6999999999999993
tokala black elk,actor,4,4.6999999999999993
obi abili,actor,3,4.7
meezaan jafri,actor,3,4.7
scott peat,actor,3,4.7
william bumiller,actor,3,4.7
rafael edholm,actor,4,4.7
stafford morgan,actor,5,4.7
edwin neal,actor,4,4.7
chris mullinax,actor,7,4.7
terence knox,actor,3,4.7
ankur bhatia,actor,6,4.7
grant masters,actor,3,4.7
günther simon,actor,3,4.7
ryan shoos,actor,3,4.7
william wallace,actor,3,4.7
wolfgang cerny,actor,4,4.7
k. danor gerald,actor,3,4.7
joe lando,actor,3,4.7
bob kaliban,actor,3,4.7
bill timoney,actor,3,4.7
michael chmiel,actor,3,4.7
steve inwood,actor,3,4.7
robert cavanah,actor,4,4.7
tyriq withers,actor,3,4.7
hua-ta tang,actor,3,4.7
jonathan rosenthal,actor,3,4.7
ted lange,actor,3,4.7
ron fazio,actor,4,4.7
todd jensen,actor,6,4.7
seamus ball,actor,3,4.7
adam seybold,actor,4,4.7
shô natsuki,actor,5,4.7
maxi iglesias,actor,4,4.7
mikhail n. postnikov,actor,3,4.7
jay jay warren,actor,3,4.7
james victor,actor,5,4.7
gholamreza nikkhah,actor,3,4.7
gregg brazzel,actor,3,4.7
kevin wayne,actor,6,4.7
marty dasis,actor,3,4.7
chris edgerly,actor,5,4.7
derek hamilton,actor,5,4.7
windsor davies,actor,3,4.7
peter newman,actor,3,4.7
matthew law,actor,3,4.7
jake manley,actor,4,4.7000000000000011
texas battle,actor,13,4.707692307692307
ron smoorenburg,actor,10,4.71
frank braña,actor,9,4.7111111111111112
william mark mccullough,actor,8,4.7124999999999995
chris kattan,actor,16,4.7125
romeo miller,actor,7,4.7142857142857135
mel novak,actor,7,4.7142857142857144
james tupper,actor,7,4.7142857142857144
tamer hosny,actor,13,4.7153846153846155
daniel bernhardt,actor,13,4.7153846153846155
ryan alosio,actor,6,4.7166666666666668
louis mandylor,actor,29,4.7172413793103445
sean tucker,actor,5,4.72
mark acheson,actor,5,4.72
mitchell edwards,actor,5,4.72
matt leblanc,actor,5,4.72
drake bell,actor,5,4.72
bruno bilotta,actor,5,4.7200000000000006
ben browder,actor,5,4.7200000000000006
steve bacic,actor,9,4.7222222222222223
matthew albrecht,actor,4,4.725
dominic sherwood,actor,4,4.725
mauricio mendoza,actor,4,4.725
bikramjeet kanwarpal,actor,8,4.725
justin whalin,actor,4,4.725
lance gross,actor,4,4.725
roman mitichyan,actor,4,4.725
burak hakki,actor,4,4.725
james devoti,actor,4,4.725
wojciech mecwaldowski,actor,4,4.725
edi zanidache,actor,4,4.7250000000000005
louis di bianco,actor,4,4.7250000000000005
c. ernst harth,actor,4,4.7250000000000005
thomas gottschalk,actor,7,4.7285714285714286
cengiz küçükayvaz,actor,13,4.73076923076923
billy drago,actor,13,4.7307692307692308
arthur batanides,actor,3,4.7333333333333325
nick dunning,actor,3,4.7333333333333325
george douglas,actor,3,4.7333333333333325
esteban powell,actor,3,4.7333333333333325
gordon kennedy,actor,6,4.7333333333333334
joshua malina,actor,3,4.7333333333333334
rob deleeuw,actor,3,4.7333333333333334
skyler stone,actor,3,4.7333333333333334
beanie sigel,actor,3,4.7333333333333334
justin smith,actor,3,4.7333333333333334
wayne crawford,actor,3,4.7333333333333334
john novak,actor,3,4.7333333333333334
ian fisher,actor,3,4.7333333333333334
blake berris,actor,3,4.7333333333333334
luke barnett,actor,3,4.7333333333333334
danny kamekona,actor,3,4.7333333333333334
andres centenera,actor,3,4.7333333333333334
oscar rowland,actor,3,4.7333333333333334
frank novak,actor,3,4.7333333333333334
bryant haliday,actor,3,4.7333333333333334
drew van acker,actor,3,4.7333333333333334
syed sohel ryan,actor,3,4.7333333333333334
thorsten kaye,actor,3,4.7333333333333334
"nikos 'nivo', vourliotis",actor,3,4.7333333333333334
trevor white,actor,3,4.7333333333333334
michael hurst,actor,3,4.7333333333333334
william frederick knight,actor,3,4.7333333333333334
hilmi cem intepe,actor,3,4.7333333333333334
frank dietz,actor,3,4.7333333333333334
frank ashmore,actor,6,4.7333333333333334
evgeniy koryakovskiy,actor,3,4.7333333333333334
brian hooks,actor,6,4.7333333333333334
ameet chana,actor,3,4.7333333333333334
luis lorenzo,actor,3,4.7333333333333334
dalias blake,actor,3,4.7333333333333334
don keith opper,actor,8,4.7375
velu prabhakaran,actor,5,4.7399999999999993
karan kundrra,actor,5,4.74
lucas grabeel,actor,5,4.74
raffaello degruttola,actor,5,4.74
yuriy stoyanov,actor,5,4.74
kevin howarth,actor,5,4.74
jack donner,actor,7,4.742857142857142
lochlyn munro,actor,49,4.7428571428571429
william mcnamara,actor,15,4.746666666666667
lee majors,actor,15,4.746666666666667
steve railsback,actor,22,4.7499999999999991
otto waalkes,actor,20,4.7499999999999991
irwin keyes,actor,6,4.75
hopper penn,actor,4,4.75
joey travolta,actor,4,4.75
chad rook,actor,4,4.75
kevin spirtas,actor,4,4.75
alexander wraith,actor,6,4.7500000000000009
david hasselhoff,actor,6,4.7500000000000009
luke goss,actor,27,4.7518518518518515
billy murray,actor,11,4.754545454545454
jonathan lapaglia,actor,5,4.76
josh bowman,actor,5,4.76
samuel larsen,actor,5,4.76
robert ito,actor,5,4.7600000000000007
vic diaz,actor,8,4.7625
greg finley,actor,3,4.7666666666666666
george antoni,actor,3,4.7666666666666666
anouar toubali,actor,3,4.7666666666666666
laurie paul calvert,actor,3,4.7666666666666666
richard wilkinson,actor,3,4.7666666666666666
eric poppick,actor,3,4.7666666666666666
mohamed karim,actor,3,4.7666666666666666
johnny sachon,actor,3,4.7666666666666666
danny midwinter,actor,3,4.7666666666666666
james chalke,actor,6,4.7666666666666666
tony alcantar,actor,3,4.7666666666666666
keenan arrison,actor,3,4.7666666666666666
michael howe,actor,3,4.7666666666666666
joe montana,actor,3,4.7666666666666666
anthony ray parker,actor,3,4.7666666666666666
john harvey,actor,3,4.7666666666666666
christopher allen nelson,actor,3,4.7666666666666666
michael e. rodgers,actor,3,4.7666666666666666
diego wallraff,actor,3,4.7666666666666666
nipsey russell,actor,3,4.7666666666666666
michael schermi,actor,3,4.7666666666666666
robert nolan,actor,3,4.7666666666666666
toby levins,actor,3,4.7666666666666666
joe egan,actor,3,4.7666666666666666
hutch dano,actor,3,4.7666666666666666
harry hill,actor,3,4.7666666666666666
gordon de main,actor,3,4.7666666666666666
vincent grahl,actor,3,4.7666666666666666
sean brosnan,actor,3,4.7666666666666666
jackson rathbone,actor,17,4.7705882352941185
brian dobson,actor,7,4.7714285714285714
jason brooks,actor,7,4.7714285714285722
aashif sheikh,actor,8,4.7749999999999995
jason saucier,actor,4,4.7749999999999995
michael rivera,actor,4,4.775
matt mitler,actor,4,4.775
dan southworth,actor,4,4.775
robin clarke,actor,4,4.775
peter woodward,actor,4,4.775
carl bressler,actor,4,4.775
matthew ninaber,actor,4,4.775
samuel child,actor,4,4.775
cory knauf,actor,4,4.775
austin o'brien,actor,4,4.775
michael shanks,actor,5,4.7799999999999994
jayson blair,actor,5,4.7799999999999994
chris potter,actor,5,4.7799999999999994
peter dacunha,actor,5,4.78
neb chupin,actor,5,4.78
chris gauthier,actor,5,4.78
robert clarke,actor,10,4.78
antoni pawlicki,actor,5,4.78
allen maldonado,actor,5,4.78
robert r. shafer,actor,6,4.7833333333333332
lee nicholas harris,actor,6,4.7833333333333332
joel michaely,actor,12,4.7833333333333332
acoryé white,actor,6,4.7833333333333332
chunky pandey,actor,21,4.7857142857142856
chris phillips,actor,7,4.7857142857142865
jason james richter,actor,8,4.7875000000000005
kane hodder,actor,25,4.7879999999999994
michael mckell,actor,9,4.7888888888888888
robert davi,actor,30,4.79
daniel jenkins,actor,5,4.7999999999999989
austin north,actor,3,4.8
nick mennell,actor,4,4.8
conphidance,actor,3,4.8
ewan bailey,actor,4,4.8
claude duhamel,actor,3,4.8
lou criscuolo,actor,3,4.8
brett stimely,actor,3,4.8
robert reilly,actor,3,4.8
james di giacomo,actor,3,4.8
bharat ganeshpure,actor,3,4.8
john t. woods,actor,3,4.8
michael segerström,actor,3,4.8
trey songz,actor,3,4.8
marc-andré boulanger,actor,3,4.8
joseph alan johnson,actor,3,4.8
daniel booko,actor,8,4.8
travis aaron wade,actor,4,4.8
jamie bamber,actor,8,4.8
tolgahan sayisman,actor,3,4.8
ray galletti,actor,3,4.8
nick blood,actor,4,4.8
selvaah,actor,3,4.8
iskender bagcilar,actor,3,4.8
mike krüger,actor,4,4.8
steve west,actor,3,4.8
diego tinoco,actor,3,4.8
jason genao,actor,3,4.8
quavo,actor,4,4.8
anthony eisley,actor,7,4.8
michael sopkiw,actor,4,4.8
örjan ramberg,actor,3,4.8
colin paradine,actor,3,4.8
steve agnew,actor,3,4.8
kevan ohtsji,actor,4,4.8
cristo montt,actor,3,4.8
tom o'sullivan,actor,3,4.8
tom meeten,actor,4,4.8
nick ford,actor,3,4.8
shane kosugi,actor,4,4.8
manu fullola,actor,3,4.8
alice cooper,actor,4,4.8000000000000007
nick eversman,actor,5,4.8000000000000007
mel welles,actor,6,4.8000000000000007
william miller,actor,3,4.8000000000000007
tim russ,actor,5,4.8000000000000007
andy milonakis,actor,4,4.8000000000000007
dallas page,actor,4,4.8000000000000007
greg cipes,actor,5,4.8000000000000007
john wells,actor,8,4.8000000000000007
dolph lundgren,actor,79,4.8012658227848108
danny trejo,actor,72,4.802777777777778
costas mandylor,actor,26,4.8038461538461537
michael berryman,actor,17,4.8058823529411763
timothy v. murphy,actor,16,4.8062499999999995
brendan fehr,actor,14,4.8071428571428561
kirk cameron,actor,9,4.81111111111111
ali asgar,actor,8,4.8125
brad johnson,actor,8,4.8125
ronen rubinstein,actor,7,4.8142857142857141
andy lauer,actor,7,4.8142857142857141
james kyson,actor,7,4.8142857142857149
nick romeo reimann,actor,6,4.8166666666666664
matt passmore,actor,6,4.8166666666666664
richard cox,actor,6,4.8166666666666664
lou ferrigno,actor,6,4.8166666666666664
mike tyson,actor,11,4.8181818181818183
luis da silva jr.,actor,10,4.8199999999999994
rusty joiner,actor,5,4.8199999999999994
mike manning,actor,5,4.82
